material_id,pretty_formula
mp-1079796,Ti3Pd
mp-13164,Ti2Pd
mp-135,Li
mp-1197547,Li15Pd4
mp-13164,Ti2Pd
mp-135,Li
mp-1185267,LiNpRu2
mp-135,Li
mp-33,Ru
mp-1185267,LiNpRu2
mp-135,Li
mp-11534,Np
mp-1185270,LiNpRh2
mp-135,Li
mp-11534,Np
mp-1185270,LiNpRh2
mp-135,Li
mp-600561,LiRh
mp-1072399,Be5Pt
mp-135,Li
mp-87,Be
mp-867227,Li3Pt
mp-1072399,Be5Pt
mp-135,Li
mp-1185329,LiAcRh2
mp-135,Li
mp-600561,LiRh
